"HOUSEID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","NUMADLT","HOMEOWN","HOMETYPE","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CNTTDHH","CDIVMSAR","FLAG100","HHFAMINC","HHFAMINC_IMP","HH_RACE","HHSIZE","HHVEHCNT","HHRELATD","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","PPT517","YOUNGCHILD","RESP_CNT","URBRUR_2010","TDAYDATE","WRKCOUNT","STRATUMID","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000173228",19478.3993757405,0,78719.0831709049,2,"04","01","02","08","04","02",2,2,"82","01","04","04","01",2,3,"01","10","02","04","07","01","05","01",0,0,2,"01","202211",0,"1035","04","05","05","03","06","05","05","03"
"9000173236",2856.02291491834,3872.00547745279,0,2,"01","01","02","07","03","02",2,3,"73","01","04","04","01",2,2,"01","10","03","01","06","02","06","01",0,0,2,"01","202212",0,"1033","01","40","02","01","02","30","01","01"
"9000173255",4656.91932691503,0,17610.8824857475,1,"01","01","02","03","02","02",1,2,"33","01","-7","02","01",1,2,"02","09","03","01","07","01","01","01",0,0,1,"01","202211",1,"1025","04","20","06","04","07","05","05","04"
"9000173292",7755.34597251111,0,21873.3954828622,2,"03","02","02","06","03","01",2,2,"63","01","08","08","01",2,2,"01","02","03","02","01","01","02","01",0,0,2,"01","202211",2,"1031","04","90","04","02","05","90","05","01"
"9000173295",4683.66198737536,6243.9951993252,0,2,"02","01","01","05","03","02",2,5,"51","01","04","04","01",2,2,"01","10","01","05","06","01","04","01",0,0,2,"01","202212",0,"1029","04","01","04","03","04","01","04","03"
"9000173304",9694.23649978091,14604.8241029962,0,2,"01","01","02","03","02","02",2,4,"33","01","09","09","01",3,3,"01","04","03","03","05","01","05","01",0,1,2,"01","202211",2,"1025","04","20","05","04","06","05","05","04"
"9000173306",5673.52563837506,0,23372.4520426311,1,"02","01","02","05","03","02",1,1,"53","01","06","06","01",1,2,"02","09","03","02","07","02","06","01",0,0,1,"01","202211",0,"1029","02","05","04","03","05","20","04","01"
"9000173336",8217.54618215086,0,34308.7416051121,1,"03","02","02","03","02","02",1,0,"32","01","01","01","02",1,1,"02","01","02","05","01","01","05","01",0,0,1,"01","202211",0,"1025","05","30","06","05","07","30","06","05"
"9000173341",16452.0596558063,26560.7514760938,0,2,"02","01","02","03","02","02",3,8,"32","01","11","11","01",3,3,"01","08","02","05","05","01","05","01",1,0,3,"01","202210",2,"1025","04","01","05","03","06","05","05","04"
"9000173353",3871.26098237611,5574.77071885828,0,2,"01","01","02","08","04","02",2,4,"83","01","09","09","01",2,5,"01","10","03","02","02","01","02","01",0,0,2,"01","202211",2,"1035","02","05","03","02","04","05","03","02"
"9000173362",5609.70904886996,7589.19142442269,0,1,"02","01","02","03","02","02",1,3,"33","01","05","05","01",1,1,"02","09","03","03","06","01","02","01",0,0,1,"01","202211",0,"1025","05","05","06","05","07","20","06","05"
"9000173368",11552.5952115868,16408.6925591016,0,1,"03","03","02","06","03","01",1,0,"63","01","03","03","01",1,1,"02","09","03","01","06","02","06","01",0,0,1,"01","202211",0,"1031","02","20","02","02","02","40","02","02"
"9000173370",8085.62998266612,12212.0216860216,0,4,"01","01","01","01","01","02",4,17,"11","01","09","09","01",4,5,"01","10","01","05","02","01","04","01",0,0,4,"01","202211",3,"1021","04","05","04","03","06","20","03","02"
"9000173374",4768.06977454379,6063.16643344236,0,1,"01","02","01","01","01","02",1,3,"11","01","06","06","01",1,1,"02","09","01","05","03","01","04","01",0,0,1,"01","202211",0,"1021","02","20","03","02","04","20","03","02"
"9000173400",25724.5365131937,37104.5306913976,0,2,"03","03","02","05","03","02",2,3,"53","01","03","03","02",2,2,"01","07","03","02","02","01","02","01",0,0,2,"01","202211",1,"1029","03","30","05","04","06","30","05","04"
"9000173421",2787.8867577031,0,9839.71337194034,2,"01","01","02","07","03","02",2,0,"72","01","07","07","01",2,1,"01","10","02","04","01","01","03","01",0,0,2,"01","202211",0,"1033","02","05","03","02","04","05","03","02"
"9000173432",3849.53099348573,5162.26530192238,0,1,"01","01","02","08","04","02",1,6,"82","01","08","08","01",1,1,"02","01","02","04","02","01","05","01",0,0,1,"01","202211",1,"1035","04","20","05","04","06","20","05","04"
"9000173435",4796.00834512312,6479.00116692211,0,2,"02","02","02","09","04","02",2,4,"93","01","06","06","01",2,1,"01","10","03","02","05","01","01","01",0,0,2,"01","202211",0,"1037","04","20","05","01","06","20","05","04"
"9000173437",16415.0180423484,22734.8627124908,0,3,"03","03","02","05","03","02",2,0,"53","02","03","03","02",4,3,"01","04","03","01","06","01","01","01",1,0,3,"01","202211",1,"1029","03","60","06","04","07","70","05","04"
"9000173453",6015.52461940345,7557.2267227253,0,2,"01","01","02","04","02","01",2,4,"43","01","05","05","01",2,1,"01","10","03","01","03","01","01","01",0,0,2,"01","202211",0,"1027","04","05","04","03","05","05","04","03"
"9000173466",11094.0993496451,0,32476.0339548325,2,"01","01","01","02","01","02",2,10,"21","01","11","11","01",5,2,"01","04","01","05","01","01","04","01",3,0,5,"01","202210",1,"1023","03","05","05","04","06","30","06","04"
"9000173471",3756.87918644373,5229.28259613868,0,2,"01","01","02","05","03","02",2,10,"52","01","07","07","01",2,2,"01","02","02","04","06","01","02","01",0,0,2,"01","202211",2,"1029","04","30","04","03","05","05","04","02"
"9000173478",8822.38993964165,12291.3472297235,0,2,"02","04","02","08","04","02",2,10,"82","01","06","06","01",2,2,"01","10","02","04","03","01","03","01",0,0,2,"01","202211",0,"1035","02","01","06","05","05","05","05","05"
"9000173481",10620.0928533731,15352.3631948726,0,1,"01","01","02","09","04","02",1,1,"92","01","06","06","01",1,4,"02","09","02","05","05","01","05","01",0,0,1,"01","202210",0,"1037","04","40","05","04","06","40","05","04"
"9000173484",2646.11478643709,3653.10162507999,0,2,"01","01","02","07","03","02",2,2,"72","01","07","07","01",2,2,"01","02","02","04","02","04","06","02",0,0,2,"01","202211",2,"1033","01","20","02","01","02","05","01","01"
"9000173488",5470.13339147762,7822.31265341201,0,2,"02","01","02","02","01","02",2,8,"22","01","06","06","01",3,3,"01","06","02","04","06","04","06","02",1,0,3,"01","202211",1,"1023","02","20","03","02","04","20","03","02"
"9000173491",5143.47384276207,6793.22522857037,0,1,"03","03","02","02","01","02",1,10,"22","01","04","04","01",2,1,"01","05","02","04","02","01","03","01",1,0,2,"01","202211",1,"1023","05","50","07","06","08","50","07","06"
"9000173502",5328.12858217278,6813.82364658192,0,4,"01","01","02","05","03","02",4,5,"53","01","06","06","01",4,4,"01","08","03","02","03","01","02","01",0,0,4,"01","202211",4,"1029","03","05","04","03","05","05","05","04"
"9000173506",26025.4248712662,35444.8281617637,0,2,"03","02","02","02","01","01",0,0,"23","01","02","02","02",2,0,"01","02","03","02","06","01","02","01",0,0,2,"01","202211",2,"1023","03","60","07","06","08","60","07","06"
"9000173510",5706.49964215273,7692.77275076999,0,1,"03","03","02","04","02","02",1,3,"43","01","03","03","01",1,1,"02","09","03","01","04","01","01","01",0,0,1,"01","202211",0,"1027","03","80","02","02","03","80","03","03"
"9000173536",4256.15251150969,5605.89784617967,0,1,"04","02","02","09","04","02",1,1,"93","01","01","01","01",1,2,"02","01","03","02","06","02","06","01",0,0,1,"01","202212",0,"1037","03","40","06","04","07","40","06","05"
"9000173542",7281.27270829511,11583.3766267047,0,2,"02","01","02","06","03","02",2,2,"63","01","10","10","01",2,3,"01","10","03","02","03","01","02","01",0,0,2,"01","202211",0,"1031","03","40","05","04","06","20","05","04"
"9000173563",14201.5625051448,18461.8741015695,0,2,"01","01","01","05","03","02",2,13,"51","01","05","05","02",5,2,"01","06","01","05","06","01","04","01",3,0,5,"01","202211",3,"1029","04","30","05","04","06","30","05","04"
"9000173579",6673.77892266615,8988.18077749629,0,1,"02","03","01","05","03","01",1,0,"51","01","03","03","01",1,1,"02","01","01","05","06","01","04","01",0,0,1,"01","202211",1,"1029","04","40","06","05","06","50","02","06"
"9000173594",4011.46861603049,5470.45329521655,0,2,"01","01","02","04","02","02",2,2,"42","01","08","08","01",3,2,"01","06","02","04","03","01","05","01",1,0,3,"01","202211",2,"1027","04","70","05","05","07","60","05","04"
"9000173603",7596.17928978371,9832.97701803896,0,2,"03","03","01","05","03","01",2,0,"51","01","06","06","01",2,1,"01","02","01","05","02","01","04","01",0,0,2,"01","202210",2,"1029","04","60","06","05","07","60","06","05"
"9000173616",2639.45276485736,3442.05826717298,0,1,"03","03","02","03","02","02",1,0,"32","01","02","02","01",1,1,"02","09","02","05","03","01","05","01",0,0,1,"01","202211",0,"1025","04","30","04","03","05","70","04","03"
"9000173620",8911.24228835672,13372.7476763542,0,1,"01","01","02","05","03","02",1,5,"53","01","06","06","01",1,2,"02","01","03","03","03","01","02","01",0,0,1,"01","202211",1,"1029","02","05","03","02","04","05","03","02"
"9000173631",17408.8964444308,24873.4865077953,0,2,"01","01","02","08","04","02",2,0,"83","01","08","08","01",6,2,"01","04","03","03","06","01","03","01",3,1,5,"01","202211",2,"1035","04","20","05","04","06","20","04","03"
"9000173649",28259.5335367565,38561.5551054809,0,1,"03","03","01","09","04","02",0,2,"91","01","01","01","06",1,0,"02","01","01","05","03","01","04","01",0,0,1,"01","202211",0,"1037","05","70","08","07","08","60","08","07"
"9000173653",8254.11100731162,13181.6469899678,0,2,"01","02","02","06","03","02",2,11,"63","01","11","11","01",2,2,"01","02","03","02","05","01","02","01",0,0,2,"01","202211",2,"1031","03","30","05","04","06","20","04","03"
"9000173656",58048.6278985793,81789.6692895078,0,2,"03","01","02","05","03","02",3,0,"53","01","03","03","02",4,4,"01","04","03","02","05","01","02","01",1,1,3,"01","202210",0,"1029","03","50","05","03","05","50","06","04"
"9000173658",4145.57308970578,6031.01622221631,0,1,"01","01","02","07","03","02",2,2,"73","01","07","07","01",2,2,"01","07","03","02","03","01","02","01",1,0,2,"01","202211",0,"1033","03","30","04","03","05","05","05","04"
"9000173661",7665.64886606858,10471.2011455146,0,2,"02","01","02","07","03","01",2,0,"73","01","08","08","01",2,2,"01","10","03","02","03","01","02","01",0,0,2,"01","202211",0,"1033","05","30","06","05","07","01","06","04"
"9000173670",3867.95426768401,5740.54239227802,0,2,"02","01","02","01","01","02",2,2,"12","01","11","11","01",2,2,"01","10","02","04","03","01","03","01",0,0,2,"01","202211",0,"1021","03","20","02","02","03","30","05","04"
"9000173672",4603.85703008422,0,15206.3094124446,2,"01","01","01","01","01","02",2,4,"11","01","09","09","01",4,2,"01","04","01","05","01","01","04","01",0,2,2,"01","202211",2,"1021","04","30","05","04","06","05","05","04"
"9000173674",6411.35252374048,9790.8852242228,0,1,"02","01","02","03","02","02",1,4,"33","01","06","06","01",1,1,"02","09","03","02","04","01","02","01",0,0,1,"01","202212",0,"1025","04","05","05","04","06","20","05","04"
"9000173677",20139.3453785871,31343.3412847253,0,4,"03","02","02","08","04","02",3,7,"83","01","07","07","01",4,2,"01","02","03","01","02","04","06","02",0,0,4,"01","202211",3,"1035","01","30","01","01","01","40","01","01"
"9000173686",4572.3688988844,6565.62447982393,0,2,"01","01","02","04","02","02",2,5,"42","01","11","11","01",2,2,"01","02","02","05","06","01","05","01",0,0,2,"01","202211",2,"1027","04","50","05","04","06","30","06","05"
"9000173694",15694.2177972966,23961.7505045118,0,2,"03","01","02","02","01","02",2,2,"22","01","11","11","01",2,3,"01","02","02","04","06","02","06","01",0,0,2,"01","202210",2,"1023","02","20","04","03","05","20","04","03"
"9000173700",4275.69601980716,5603.35114925599,0,1,"03","03","02","02","01","02",0,2,"23","01","05","05","01",1,0,"02","01","03","03","02","01","01","01",0,0,1,"01","202210",1,"1023","02","30","05","04","06","50","05","04"
"9000173703",7464.52624387395,0,23232.1405035388,2,"03","03","02","01","01","02",1,0,"13","01","08","08","03",2,0,"01","10","03","03","07","01","02","01",0,0,2,"01","202211",1,"1021","02","30","06","05","07","30","06","05"
"9000173706",5379.07389244979,7440.42731244874,0,1,"01","01","02","06","03","02",1,6,"62","01","05","05","01",1,1,"02","01","02","04","03","01","03","01",0,0,1,"01","202211",0,"1031","04","40","06","05","07","20","05","04"
"9000173711",14117.8884486984,0,49089.4097850711,1,"01","01","02","08","04","02",1,0,"83","01","-7","06","01",1,1,"02","09","03","03","07","01","01","01",0,0,1,"01","202212",0,"1035","04","30","05","03","06","60","05","04"
"9000173715",8962.15099010768,0,23560.5584084501,2,"01","01","02","09","04","02",2,12,"93","01","11","11","01",2,2,"01","02","03","01","07","01","01","01",0,0,2,"01","202211",2,"1037","03","20","06","04","07","30","06","05"
"9000173718",4478.67192553395,6300.48101580664,0,2,"02","01","02","02","01","02",2,5,"23","01","07","07","01",3,2,"01","08","03","01","03","02","06","01",1,0,3,"01","202211",2,"1023","02","50","04","03","05","20","03","02"
"9000173730",4338.86470557599,5822.29355810785,0,1,"01","01","02","05","03","02",1,2,"52","01","06","06","01",1,1,"02","01","02","04","06","01","02","01",0,0,1,"01","202211",1,"1029","03","20","06","04","06","20","06","04"
"9000173738",6917.80986751889,9490.86388570398,0,1,"02","01","02","04","02","02",1,0,"42","01","07","07","01",1,3,"02","09","02","05","03","01","05","01",0,0,1,"01","202212",0,"1027","04","05","05","03","06","05","04","03"
"9000173753",6969.07087480746,9091.39056393993,0,1,"01","02","02","05","03","02",1,5,"52","01","06","06","01",1,1,"02","09","02","05","06","01","05","01",0,0,1,"01","202211",0,"1029","03","20","06","05","07","05","06","05"
"9000173760",9320.43277493234,0,34614.4759897744,2,"03","03","01","03","02","01",2,4,"31","01","06","06","01",2,1,"01","02","01","05","01","01","04","01",0,0,2,"01","202211",2,"1025","04","60","05","04","06","30","03","02"
"9000173772",11123.0729366,0,36470.6456289676,2,"03","03","01","03","02","02",2,8,"31","02","08","08","01",4,2,"01","06","01","05","07","01","04","01",2,0,3,"01","202211",1,"1025","03","40","06","05","08","60","06","05"
"9000173777",3814.86153409665,5307.65189448429,0,2,"02","01","02","01","01","02",2,5,"13","01","09","09","01",2,2,"01","10","03","01","02","02","06","01",0,0,2,"01","202210",1,"1021","02","50","05","04","06","50","05","04"
"9000173781",4644.9756265004,6248.60102146345,0,2,"01","01","02","08","04","02",2,17,"82","01","06","06","01",5,2,"01","06","02","05","04","01","05","01",3,0,5,"01","202211",2,"1035","05","30","05","04","07","20","06","04"
"9000173784",12111.7456034857,19161.3552862976,0,3,"01","01","01","03","02","02",3,6,"31","01","09","09","02",3,3,"01","10","01","04","05","01","04","01",0,0,3,"01","202212",1,"1025","05","30","06","06","08","20","06","05"
"9000173805",8185.61509617232,12243.3966634783,0,2,"02","01","02","03","02","02",2,0,"33","01","09","09","01",2,2,"01","10","03","01","05","01","01","01",0,0,2,"01","202211",0,"1025","02","30","02","02","03","01","05","01"
"9000173821",4680.18611439498,6021.88964530545,0,1,"02","01","02","08","04","02",1,2,"82","01","06","06","01",1,1,"02","09","02","04","03","01","05","01",0,0,1,"01","202211",0,"1035","04","20","05","04","06","05","05","04"
"9000173842",10110.4895856031,0,47530.3645398369,1,"03","03","02","03","02","01",1,4,"33","01","01","01","01",1,1,"02","01","03","01","07","01","01","01",0,0,1,"01","202211",1,"1025","02","40","03","02","04","70","02","02"
"9000173844",5614.23621897021,8724.01782043134,0,2,"02","01","02","09","04","02",2,2,"93","01","06","06","01",2,3,"01","10","03","02","04","02","06","01",0,0,2,"01","202211",0,"1037","03","40","06","04","07","60","06","05"
"9000173847",6254.61640002903,8650.27840635916,0,2,"02","02","02","03","02","02",2,3,"32","01","07","07","01",2,2,"01","10","02","04","06","01","05","01",0,0,2,"01","202211",0,"1025","04","40","01","02","04","30","04","03"
"9000173858",36131.3363401456,0,121220.215820609,2,"01","01","02","03","02","02",2,12,"32","01","07","07","01",4,4,"01","04","02","05","07","04","06","02",1,1,3,"01","202210",1,"1025","02","05","03","02","04","05","03","02"
"9000173859",4702.18983699091,7936.42790726621,0,2,"01","01","01","02","01","02",2,5,"21","01","11","11","01",2,2,"01","10","01","05","05","01","04","01",0,0,2,"01","202212",1,"1023","04","05","04","02","05","05","04","02"
"9000173875",3945.18608209611,5526.76356470463,0,2,"01","01","02","07","03","02",2,11,"73","01","08","08","01",4,2,"01","04","03","03","02","01","03","01",0,2,2,"01","202211",2,"1033","03","50","05","04","06","50","05","04"
"9000173876",2754.7344163949,0,10555.5695780536,1,"02","01","02","09","04","02",1,2,"93","01","05","05","01",1,2,"02","09","03","02","01","02","06","01",0,0,1,"01","202211",0,"1037","02","30","03","02","03","05","05","04"
"9000173901",7299.45317143439,10036.5368484858,0,2,"02","01","02","08","04","02",2,2,"82","01","06","06","01",2,2,"01","10","02","04","02","01","05","01",0,0,2,"01","202211",0,"1035","05","05","06","04","07","05","06","04"
"9000173906",11028.0443028507,14546.4767144663,0,2,"01","04","02","01","01","02",2,1,"13","01","03","03","01",2,2,"01","02","03","01","03","02","06","01",0,0,2,"01","202211",2,"1021","02","40","02","02","03","20","02","-9"
"9000173917",13378.7516460513,17927.9504797463,0,1,"01","02","01","05","03","02",1,4,"51","01","07","07","97",1,1,"02","01","01","05","02","01","04","01",0,0,1,"01","202211",1,"1029","03","40","06","05","08","20","06","05"
"9000173930",9409.15248027385,14208.7020698372,0,2,"03","01","01","09","04","01",2,3,"91","01","09","09","01",2,2,"01","02","01","05","03","01","04","01",0,0,2,"01","202212",2,"1037","05","30","06","05","08","30","06","05"
